Id	*hcIdx	BaseId	NextInClass	TransLvl	NameStr	MonStatsEx	MonProp	MonType	AI	DescStr	Code	enabled	rangedtype	placespawn	spawn	spawnx	spawny	spawnmode	minion1	minion2	SetBoss	BossXfer	PartyMin	PartyMax	MinGrp	MaxGrp	sparsePopulate	Velocity	Run	Rarity	Level	Level(N)	Level(H)	MonSound	UMonSound	threat	aidel	aidel(N)	aidel(H)	aidist	aidist(N)	aidist(H)	aip1	aip1(N)	aip1(H)	aip2	aip2(N)	aip2(H)	aip3	aip3(N)	aip3(H)	aip4	aip4(N)	aip4(H)	aip5	aip5(N)	aip5(H)	aip6	aip6(N)	aip6(H)	aip7	aip7(N)	aip7(H)	aip8	aip8(N)	aip8(H)	MissA1	MissA2	MissS1	MissS2	MissS3	MissS4	MissC	MissSQ	Align	isSpawn	isMelee	npc	interact	inventory	inTown	lUndead	hUndead	demon	flying	opendoors	boss	primeevil	killable	switchai	noAura	nomultishot	neverCount	petIgnore	deathDmg	genericSpawn	zoo	rightArmItemType	leftArmItemType	canNotUseTwoHandedItems	SendSkills	Skill1	Sk1mode	Sk1lvl	Skill2	Sk2mode	Sk2lvl	Skill3	Sk3mode	Sk3lvl	Skill4	Sk4mode	Sk4lvl	Skill5	Sk5mode	Sk5lvl	Skill6	Sk6mode	Sk6lvl	Skill7	Sk7mode	Sk7lvl	Skill8	Sk8mode	Sk8lvl	Drain	Drain(N)	Drain(H)	coldeffect	coldeffect(N)	coldeffect(H)	ResDm	ResMa	ResFi	ResLi	ResCo	ResPo	ResDm(N)	ResMa(N)	ResFi(N)	ResLi(N)	ResCo(N)	ResPo(N)	ResDm(H)	ResMa(H)	ResFi(H)	ResLi(H)	ResCo(H)	ResPo(H)	DamageRegen	SkillDamage	noRatio	NoShldBlock	ToBlock	ToBlock(N)	ToBlock(H)	Crit	minHP	maxHP	AC	Exp	A1MinD	A1MaxD	A1TH	A2MinD	A2MaxD	A2TH	S1MinD	S1MaxD	S1TH	MinHP(N)	MaxHP(N)	AC(N)	Exp(N)	A1MinD(N)	A1MaxD(N)	A1TH(N)	A2MinD(N)	A2MaxD(N)	A2TH(N)	S1MinD(N)	S1MaxD(N)	S1TH(N)	MinHP(H)	MaxHP(H)	AC(H)	Exp(H)	A1MinD(H)	A1MaxD(H)	A1TH(H)	A2MinD(H)	A2MaxD(H)	A2TH(H)	S1MinD(H)	S1MaxD(H)	S1TH(H)	El1Mode	El1Type	El1Pct	El1MinD	El1MaxD	El1Dur	El1Pct(N)	El1MinD(N)	El1MaxD(N)	El1Dur(N)	El1Pct(H)	El1MinD(H)	El1MaxD(H)	El1Dur(H)	El2Mode	El2Type	El2Pct	El2MinD	El2MaxD	El2Dur	El2Pct(N)	El2MinD(N)	El2MaxD(N)	El2Dur(N)	El2Pct(H)	El2MinD(H)	El2MaxD(H)	El2Dur(H)	El3Mode	El3Type	El3Pct	El3MinD	El3MaxD	El3Dur	El3Pct(N)	El3MinD(N)	El3MaxD(N)	El3Dur(N)	El3Pct(H)	El3MinD(H)	El3MaxD(H)	El3Dur(H)	TreasureClass1	TreasureClass2	TreasureClass3	TreasureClass4	TreasureClass1(N)	TreasureClass2(N)	TreasureClass3(N)	TreasureClass4(N)	TreasureClass1(H)	TreasureClass2(H)	TreasureClass3(H)	TreasureClass4(H)	TCQuestId	TCQuestCP	SplEndDeath	SplGetModeChart	SplEndGeneric	SplClientEnd	*eol
suicideminion5	465	suicideminion1	suicideminion6	4	FrenziedHellSpawn	suicideminion5		minion	SuicideMinion		xy	1													1	1		10	10	2	37	62	81	suicideminion	suicideminion	11	15	14	13				15	15	15	5	5	5	50	60	70	4	4	4																						1	1							1					1							1																														100	85	75	-50	-40	-33		20	70					20	100				33	20	115	15	33	15	2				50	50	50	5	117	57	84	630	300	450								60	120	85	210	300	450								60	120	85	210	300	450																																																																				0
suicideminion6	466	suicideminion1	suicideminion7	5	FrenziedIceSpawn	suicideminion6		minion	SuicideMinion		xy	1													1	1		10	10	2	40	64	81	suicideminion	suicideminion	11	15	14	13				15	15	15	5	5	5	50	60	70	4	4	4																						1	1												1							1																														100	85	75	-50	-40	-33			35						35				33		33	15	150	15	2				50	50	50	5	114	58	84	684	300	450								60	120	85	210	300	450								60	120	85	210	300	450																																																																				0
suicideminion7	467	suicideminion1	suicideminion8	6	InsaneHellSpawn	suicideminion7		minion	SuicideMinion		xy	1													1	1		10	10	2	41	65	82	suicideminion	suicideminion	11	15	14	13				15	15	15	5	5	5	50	60	70	4	4	4																						1	1							1					1							1																														100	85	75	-50	-40	-33			40						40				33		120	15	33	15	2				50	50	50	5	117	58	84	702	300	450								60	120	85	210	300	450								60	120	85	210	300	450																																																																				0
suicideminion8	468	suicideminion1	suicideminion9	7	InsaneIceSpawn	suicideminion8		minion	SuicideMinion		xy	1													1	1		10	10	1	42	66	82	suicideminion	suicideminion	11	15	14	13				15	15	15	5	5	5	50	60	70	4	4	4																						1	1												1							1																														100	85	75	-50	-40	-33		20	70					20	100				33	20	33	15	160	15	2				50	50	50	5	117	57	84	723	300	450								60	120	85	210	300	450								60	120	85	210	300	450																																																																				0
succubus1	469	succubus1	succubus2	0	Succubusexp	succubus1		succubus	Succubus		0B	1	1												2	3		10	10	1	32	61	82	succubus	succubus	10	15	14	13				90	91	93	50	25	10	50	50	50	15	20	20	15	13	11	15	15	15	3	3	4		50	80										1	1							1	1				1	1						1												Defense Curse	S2	1	Blood Mana	S2	1	SuccubusBolt	S2	1										100	85	75	-50	-40	-33													10		120	50	50	25	2				42	42	42	5	288	152	107	363	138	258	125							180	270	115	270	150	270	155							180	270	115	270	150	270	155							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
succubus2	470	succubus1	succubus3	1	VileTemptress	succubus2		succubus	Succubus		0B	1	1												2	4		11	11	1	34	61	82	succubus	succubus	10	15	14	13				90	91	94	50	25	10	50	50	50	20	25	25	15	13	11	15	15	15	3	3	4		50	80										1	1							1	1				1	1						1												Defense Curse	S2	1	Blood Mana	S2	1	SuccubusBolt	S2	1										100	85	75	-50	-40	-33													10		66	50	50	110	2				44	44	44	5	285	152	107	381	138	246	125							180	270	115	270	150	270	155							180	270	115	270	150	270	155							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
succubus3	471	succubus1	succubus4	2	StygianHarlot	succubus3		succubus	Succubus		0B	1	1												3	4		12	12	1	35	62	83	succubus	succubus	10	15	14	13				90	92	94	50	25	10	50	50	50	25	25	25	15	13	11	15	15	15	3	3	4		50	80										1	1							1	1				1	1						1												Defense Curse	S2	2	Blood Mana	S2	2	SuccubusBolt	S2	1										100	85	75	-50	-40	-33													10		66	100	50	25	2				46	46	46	5	285	152	107	393	138	261	126							180	270	115	270	150	270	155							180	270	115	270	150	270	155							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
succubus4	472	succubus1	succubus5	3	Hell Temptress	succubus4		succubus	Succubus		0B	1	1												3	5		13	13	1	40	63	84	succubus	succubus	10	15	14	13				90	92	95	50	25	10	50	50	50	25	25	25	15	13	11	15	15	15	3	3	4		50	80										1	1							1	1				1	1						1												Defense Curse	S2	2	Blood Mana	S2	2	SuccubusBolt	S2	1										100	85	75	-50	-40	-33													100		66	50	50	25	2				50	50	50	5	288	152	107	450	135	255	125							180	270	115	270	150	270	155							180	270	115	270	150	270	155							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 H2H C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
succubus5	473	succubus1	succubus6	4	Blood Temptress	succubus5		succubus	Succubus		0B	1	1												4	5		14	14	1	42	64	85	succubus	succubus	10	15	14	13				90	93	95	50	25	10	50	50	50	25	25	25	15	13	11	15	15	15	3	3	4		50	80										1	1							1	1				1	1						1												Defense Curse	S2	3	Blood Mana	S2	3	SuccubusBolt	S2	1										100	85	75	-50	-40	-33													25		66	50	50	120	2				50	50	50	5	285	152	107	477	141	255	125							180	270	115	270	150	270	155							180	270	115	270	150	270	155							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 H2H C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
succubuswitch1	474	succubuswitch1	succubuswitch2	0	Dominus	succubuswitch1		succubus	SuccubusWitch		0C	1	1												2	3		7	7	1	32	60	81	succubus	succubus	10	15	14	13				90	90	90	25	25	25	0	0	0	0	8	12	90	90	90	15	14	13	80	80	80	66	66	66										1								1	1				1	1						1						Amplify Damage	S2	3	Weaken	S2	3	Defense Curse	S2	1	Blood Mana	S2	1	SuccubusBolt	S2	1										100	85	75	-50	-40	-33													10		66	66	140	25	2				46	46	46	5	288	152	107	366	138	258	137							180	270	115	435	150	270	120							180	270	115	435	150	270	120							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 Cast A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
succubuswitch2	475	succubuswitch1	succubuswitch3	1	VileWitch	succubuswitch2		succubus	SuccubusWitch		0C	1	1												2	4		8	8	1	34	61	82	succubus	succubus	10	15	14	13				90	90	90	25	25	25	0	25	35	0	8	12	90	90	90	15	14	13	80	80	80	66	66	66										1								1	1				1	1						1						Amplify Damage	S2	3	Weaken	S2	3	Defense Curse	S2	1	Blood Mana	S2	1	SuccubusBolt	S2	1										100	85	75	-50	-40	-33													10		110	66	50	25	2				49	49	49	5	285	152	107	390	138	246	138							180	270	115	435	150	270	120							180	270	115	435	150	270	120							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 Cast A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
succubuswitch3	476	succubuswitch1	succubuswitch4	2	StygianFury	succubuswitch3		succubus	SuccubusWitch		0C	1	1												3	4		9	9	1	35	62	83	succubus	succubus	10	15	14	13				90	90	90	25	25	25	0	30	40	0	8	12	90	90	90	15	14	13	80	80	80	66	66	66										1								1	1				1	1						1						Amplify Damage	S2	3	Weaken	S2	3	Defense Curse	S2	2	Blood Mana	S2	2	SuccubusBolt	S2	1										100	85	75	-50	-40	-33													100		25	66	50	25	2				50	50	50	5	285	152	107	399	138	261	139							180	270	115	435	150	270	120							180	270	115	435	150	270	120							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) Cast B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
succubuswitch4	477	succubuswitch1	succubuswitch5	3	Blood Witch	succubuswitch4		succubus	SuccubusWitch		0C	1	1												3	5		10	10	1	40	63	84	succubus	succubus	10	15	14	13				90	90	90	25	25	25	0	30	50	0	8	12	90	90	90	15	14	13	80	80	80	66	66	66										1								1	1				1	1						1						Amplify Damage	S2	3	Weaken	S2	3	Defense Curse	S2	2	Blood Mana	S2	2	SuccubusBolt	S2	1										100	85	75	-50	-40	-33													10		120	66	50	25	2				50	50	50	5	288	152	107	459	135	255	138							180	270	115	435	150	270	120							180	270	115	435	150	270	120							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) Cast B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
succubuswitch5	478	succubuswitch1	succubuswitch6	4	Hell Witch	succubuswitch5		succubus	SuccubusWitch		0C	1	1												4	5		12	12	1	42	64	85	succubus	succubus	10	15	14	13				90	90	90	25	25	25	0	30	50	0	8	12	90	90	90	15	14	13	80	80	80	66	66	66										1								1	1				1	1						1						Amplify Damage	S2	3	Weaken	S2	3	Defense Curse	S2	3	Blood Mana	S2	3	SuccubusBolt	S2	1										100	85	75	-50	-40	-33					80						100		25		25	66	160	25	2				50	50	50	5	285	152	107	483	141	255	138							180	270	115	435	150	270	120							180	270	115	435	150	270	120							A2	mag	100	40	75		100	40	75		100	40	75																														Act 5 Cast C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) Cast C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) Cast C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
overseer1	479	overseer1	overseer2	0	OverSeer	overseer1		overseer	Overseer		os	1							minion1		1		2	4	1	2		4	4	1	33	58	80	overseer	overseer	10	15	14	13				250	250	250	50	50	50	50	50	50	17	17	17	7	7	7	100	100	100	50	30	30													1								1					1	1												Cry Help	S1	1	Healing Vortex	S2	1	Overseer Whip	A2	1	Smite	seq_genericspawner	1													100	100	100	-50	-40	-33													40		33	20	120		3				43	43	43	5	1140	380	84	363	186	360	126	303	615	93				450	570	90	375	180	330	135	270	480	105				450	570	90	375	180	330	135	270	480	334																																														Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
overseer2	480	overseer1	overseer3	1	Lasher	overseer2		overseer	Overseer		os	1							minion2		1		2	4	1	2		4	4	1	34	59	81	overseer	overseer	10	15	14	13				250	250	250	55	55	55	50	50	50	17	17	17	7	7	7	100	100	100	50	40	40													1								1					1	1												Cry Help	S1	1	Healing Vortex	S2	1	Overseer Whip	A2	1	Smite	seq_genericspawner	1													100	100	100	-50	-40	-33													40		33	20	130		3				44	44	44	5	1137	379	84	372	180	357	125	303	603	93				450	570	90	375	180	330	135	270	480	105				450	570	90	375	180	330	135	270	480	334																																														Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
overseer3	481	overseer1	overseer4	2	OverLord	overseer3		overseer	Overseer		os	1							minion3		1		2	4	1	2		5	5	1	36	61	82	overseer	overseer	10	15	14	13				250	250	250	60	60	60	50	50	50	17	17	17	7	7	7	100	100	100	50	50	50													1								1					1	1												Cry Help	S1	1	Healing Vortex	S2	1	Overseer Whip	A2	1	Smite	seq_genericspawner	1													100	100	100	-50	-40	-33													40		33	20	140		3				47	47	47	5	1137	379	84	393	183	354	125	303	603	94				450	570	90	375	180	330	135	270	480	105				450	570	90	375	180	330	135	270	480	334																																														Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
overseer4	482	overseer1	overseer5	3	BloodBoss	overseer4		overseer	Overseer		os	1							minion4		1		2	4	1	2		5	5	1	37	62	83	overseer	overseer	10	15	14	13				250	250	250	65	65	65	50	50	50	17	17	17	7	7	7	100	100	100	50	45	45													1								1					1	1												Cry Help	S1	1	Healing Vortex	S2	1	Overseer Whip	A2	1	Smite	seq_genericspawner	1													100	100	100	-50	-40	-33													40		33	20	150		3				48	48	48	5	1137	379	84	405	183	366	126	315	615	93				450	570	90	375	180	330	135	270	480	105				450	570	90	375	180	330	135	270	480	334																																														Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
overseer5	483	overseer1		4	HellWhip	overseer5		overseer	Overseer		os	1							minion5		1		2	4	2	3		6	6	1	39	60	81	overseer	overseer	10	15	14	13				250	250	250	70	70	70	50	50	50	17	17	17	7	7	7	100	100	100	50	55	55													1								1					1	1												Cry Help	S1	1	Healing Vortex	S2	1	Overseer Whip	A2	1	Smite	seq_genericspawner	1													100	100	100	-50	-40	-33													40		33	20	160		2				50	50	50	5	1137	379	84	426	183	351	126	303	603	93				450	570	90	375	180	330	135	270	480	105				450	570	90	375	180	330	135	270	480	334																																														Act 5 H2H C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
minionspawner1	484	minionspawner1	minionspawner2	0	MinionSpawner	minionspawner1			MinionSpawner		xa	1			minion1	0	3	NU							1	1		0	0	1	14	58	79			11	15	15	15				100	100	100	25	25	25	100	100	100	20	22	25	25	25	25																																1													MinionSpawner	A1	1																									-50	-40	-33																							15	15	15	5	453	106	84	279										150	270	75	300										150	270	75	300																																																				Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
minionspawner2	485	minionspawner1	minionspawner3	1	MinionSlayerSpawner	minionspawner2			MinionSpawner		xa	1			minion2	0	3	NU							1	1		0	0	1	14	59	79			11	15	15	15				100	100	100	25	25	25	100	100	100	20	22	25	25	25	25																																1													MinionSpawner	A1	1																									-50	-40	-33																							15	15	15	5	201	107	84	279										150	270	75	300										150	270	75	300																																																				Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
minionspawner3	486	minionspawner1	minionspawner4	2	MinionIce/fireBoarSpawner	minionspawner3			MinionSpawner		xa	1			minion3	0	3	NU							1	1		0	0	1	14	60	80			11	15	15	15				100	100	100	25	25	25	100	100	100	20	22	25	25	25	25																																1													MinionSpawner	A1	1																									-50	-40	-33																							15	15	15	5	201	107	84	279										150	270	75	300										150	270	75	300																																																				Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
minionspawner4	487	minionspawner1	minionspawner5	3	MinionIce/fireBoarSpawner	minionspawner4			MinionSpawner		xa	1			minion4	0	3	NU							1	1		0	0	1	14	61	80			11	15	15	15				100	100	100	25	25	25	100	100	100	20	22	25	25	25	25																																1													MinionSpawner	A1	1																									-50	-40	-33																							15	15	15	5	201	107	84	279										150	270	75	300										150	270	75	300																																																				Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
minionspawner5	488	minionspawner1	minionspawner6	4	Minionice/hellSpawnSpawner	minionspawner5			MinionSpawner		xa	1			minion5	0	3	NU							1	1		0	0	1	14	62	81			11	15	15	15				100	100	100	25	25	25	100	100	100	20	22	25	25	25	25																																1													MinionSpawner	A1	1																									-50	-40	-33																							15	15	15	5	201	107	84	279										150	270	75	300										150	270	75	300																																																				Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
minionspawner6	489	minionspawner1	minionspawner7	5	MinionIce/fireBoarSpawner	minionspawner6			MinionSpawner		xa	1			minion6	0	3	NU							1	1		0	0	1	14	64	81			11	15	15	15				100	100	100	25	25	25	100	100	100	20	22	25	25	25	25																																1													MinionSpawner	A1	1																									-50	-40	-33																							15	15	15	5	201	107	84	279										150	270	75	300										150	270	75	300																																																				Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
minionspawner7	490	minionspawner1	minionspawner8	6	MinionIce/fireBoarSpawner	minionspawner7			MinionSpawner		xa	1			minion7	0	3	NU							1	1		0	0	1	14	65	82			11	15	15	15				100	100	100	25	25	25	100	100	100	20	22	25	25	25	25																																1													MinionSpawner	A1	1																									-50	-40	-33																							15	15	15	5	201	107	84	279										150	270	75	300										150	270	75	300																																																				Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
minionspawner8	491	minionspawner1		7	Minionice/hellSpawnSpawner	minionspawner8			MinionSpawner		xa	1			minion8	0	3	NU							1	1		0	0	1	14	66	82			11	15	15	15				100	100	100	25	25	25	100	100	100	20	22	25	25	25	25																																1													MinionSpawner	A1	1																									-50	-40	-33																							15	15	15	5	201	107	84	279										150	270	75	300										150	270	75	300																																																				Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
imp1	492	imp1	imp2	0	Imp1	imp1		imp	Imp		ip	1	1												3	4		7	7	1	31	58	80	imp	imp	11	15	14	13				25	25	25	14	14	14	10	10	10	12	12	12													impmiss21									1								1		1			1	1						1	1					Imp Teleport	S1	1	ImpBolt	S2	1	Imp Fireball	S2	1	Imp Fire Missile	A1	1	Imp Inferno	SC	1										100	100	100	-50	-40	-33														25	100	25	33		2				30	30	30	5	135	65	84	339										135	195	110	360										135	195	110	360										A1	fire	100	40	70		100	80	110		100	90	140																														Act 5 Cast A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
